,schedule_season,schedule_week,schedule_playoff,full_result,spread_favorite,stadium_neutral,weather_temperature,weather_wind_mph,weather_detail,home_favorite,away_favorite
1402,2015,5,0,0,-8.5,0,72.0,0.0,Dome,0.0,1.0
1403,2015,5,0,0,-4.5,0,72.0,0.0,Dome,0.0,1.0
1404,2015,5,0,1,-9.0,0,73.0,15.0,Sunny,1.0,0.0
1405,2015,5,0,0,-9.5,0,80.0,11.0,Sunny,1.0,0.0
1406,2015,5,0,1,-7.5,0,57.0,3.0,Sunny,1.0,0.0
1407,2015,5,0,0,-5.5,0,76.0,8.0,Sunny,0.0,1.0
1408,2015,5,0,1,-6.5,0,67.0,4.0,Sunny,1.0,0.0
1409,2015,5,0,1,-1.0,0,83.0,9.0,Sunny,1.0,0.0
1410,2015,5,0,0,-1.0,0,72.0,2.0,Sunny,0.0,1.0
1411,2015,5,0,0,-4.0,0,76.0,5.0,Sunny,1.0,0.0
1412,2015,6,0,1,-3.0,0,72.0,0.0,Dome,0.0,1.0
1413,2015,6,0,0,-3.0,0,37.0,2.0,Sunny,0.0,1.0
1414,2015,6,0,0,-3.5,0,46.0,11.0,Sunny,0.0,1.0
1415,2015,6,0,1,-3.5,0,72.0,0.0,Dome,1.0,0.0
1416,2015,6,0,1,-10.5,0,49.0,8.0,Sunny,1.0,0.0
1417,2015,6,0,0,-9.0,0,72.0,0.0,Dome,0.0,1.0
1418,2015,6,0,0,-3.0,0,70.0,13.0,Sunny,1.0,0.0
1419,2015,6,0,1,-3.5,0,62.0,15.0,Sunny,1.0,0.0
1420,2015,6,0,1,-7.5,0,48.0,10.0,Sunny,1.0,0.0
1421,2015,6,0,1,-5.5,0,42.0,8.0,Sunny,0.0,1.0
1422,2015,6,0,1,-2.5,0,68.0,10.0,Sunny,0.0,1.0
1423,2015,6,0,0,-7.0,0,59.0,4.0,Sunny,1.0,0.0
1424,2015,6,0,0,-2.5,0,60.0,6.0,Sunny,1.0,0.0
1425,2015,6,0,1,-3.5,0,44.0,6.0,Sunny,1.0,0.0
1426,2015,7,0,0,-6.5,0,66.0,3.0,Sunny,0.0,1.0
1427,2015,7,0,1,-2.5,0,64.0,0.0,Sunny,1.0,0.0
1428,2015,7,0,0,-1.0,0,72.0,0.0,Dome,1.0,0.0
1429,2015,7,0,0,-5.0,0,72.0,0.0,Dome,1.0,0.0
1430,2015,7,0,1,-3.5,1,51.0,3.0,Sunny,0.0,1.0
1431,2015,7,0,1,-3.5,0,64.0,6.0,Sunny,1.0,0.0
1432,2015,7,0,1,-4.5,0,82.0,11.0,Sunny,1.0,0.0
1433,2015,7,0,1,-7.0,0,58.0,6.0,Sunny,1.0,0.0
1434,2015,7,0,1,-3.0,0,59.0,10.0,Sunny,1.0,0.0
1435,2015,7,0,0,-3.5,0,77.0,5.0,Sunny,1.0,0.0
1436,2015,7,0,1,-6.0,0,72.0,0.0,Dome,1.0,0.0
1437,2015,7,0,0,-6.0,0,61.0,8.0,Sunny,0.0,1.0
1438,2015,7,0,1,-3.0,0,70.0,8.0,Sunny,1.0,0.0
1439,2015,7,0,1,-10.0,0,72.0,0.0,Dome,1.0,0.0
1440,2015,8,0,1,-8.0,0,53.0,9.0,Sunny,1.0,0.0
1441,2015,8,0,0,-8.0,0,72.0,0.0,Dome,1.0,0.0
1442,2015,8,0,1,-4.5,0,65.0,6.0,Sunny,1.0,0.0
1443,2015,8,0,0,-1.5,0,61.0,7.0,Sunny,0.0,1.0
1444,2015,8,0,0,-7.0,0,63.0,17.0,Sunny,0.0,1.0
1445,2015,8,0,0,-5.0,0,63.0,0.0,Dome,0.0,1.0
1446,2015,8,0,1,-2.5,0,52.0,4.0,Sunny,0.0,1.0
1447,2015,8,0,1,-3.5,0,68.0,4.0,Sunny,1.0,0.0
1448,2015,8,0,1,-3.0,1,57.0,3.0,Sunny,0.0,1.0
1449,2015,8,0,1,-3.0,0,72.0,0.0,Dome,1.0,0.0
1450,2015,8,0,1,-3.0,0,68.0,8.0,Sunny,0.0,1.0
1451,2015,8,0,0,0.0,0,63.0,9.0,Sunny,0.0,0.0
1452,2015,8,0,1,-8.0,0,72.0,0.0,Dome,1.0,0.0
1453,2015,8,0,1,-5.5,0,62.0,5.0,Rain,1.0,0.0
1454,2015,9,0,1,-13.0,0,65.0,5.0,Sunny,1.0,0.0
1455,2015,9,0,1,-4.0,0,47.0,6.0,Sunny,1.0,0.0
1456,2015,9,0,1,-2.5,0,53.0,7.0,Sunny,0.0,1.0
1457,2015,9,0,0,-3.0,0,53.0,2.0,Dome,0.0,1.0
1458,2015,9,0,1,-3.5,0,72.0,0.0,Dome,0.0,1.0
1459,2015,9,0,1,-1.0,0,57.0,14.0,Sunny,1.0,0.0
1460,2015,9,0,1,-13.5,0,54.0,8.0,Sunny,1.0,0.0
1461,2015,9,0,0,-6.5,0,72.0,0.0,Dome,1.0,0.0
1462,2015,9,0,1,-8.0,0,57.0,7.0,Sunny,1.0,0.0
1463,2015,9,0,1,-6.0,0,51.0,0.0,Sunny,1.0,0.0
1464,2015,9,0,1,-8.5,0,58.0,2.0,Sunny,0.0,1.0
1465,2015,9,0,0,-2.0,0,77.0,1.0,Sunny,0.0,1.0
1466,2015,9,0,0,-3.5,0,61.0,7.0,Sunny,1.0,0.0
1467,2015,10,0,0,-2.5,0,56.0,9.0,Sunny,1.0,0.0
1468,2015,10,0,0,-5.0,0,63.0,5.0,Sunny,1.0,0.0
1469,2015,10,0,0,-3.5,0,59.0,1.0,Sunny,1.0,0.0
1470,2015,10,0,0,-10.5,0,57.0,6.0,Sunny,1.0,0.0
1471,2015,10,0,0,-7.0,0,54.0,5.0,Sunny,0.0,1.0
1472,2015,10,0,0,-3.0,0,57.0,15.0,Sunny,1.0,0.0
1473,2015,10,0,0,-6.0,0,59.0,9.0,Sunny,1.0,0.0
1474,2015,10,0,1,-7.0,0,60.0,6.0,Sunny,1.0,0.0
1475,2015,10,0,0,-3.0,0,42.0,1.0,Sunny,1.0,0.0
1476,2015,10,0,0,-7.0,0,72.0,0.0,Dome,1.0,0.0
1477,2015,10,0,1,-1.0,0,77.0,9.0,Sunny,0.0,1.0
1478,2015,10,0,0,-3.5,0,60.0,3.0,Sunny,0.0,1.0
1479,2015,10,0,1,-1.0,0,62.0,7.0,Sunny,0.0,1.0
1480,2015,10,0,0,-10.0,0,49.0,2.0,Sunny,1.0,0.0
1481,2015,11,0,1,-3.0,0,71.0,2.0,Sunny,1.0,0.0
1482,2015,11,0,1,-4.0,0,72.0,0.0,Dome,1.0,0.0
1483,2015,11,0,0,-3.5,0,72.0,0.0,Dome,1.0,0.0
1484,2015,11,0,1,-3.0,0,47.0,10.0,Sunny,1.0,0.0
1485,2015,11,0,1,-7.0,0,52.0,8.0,Sunny,1.0,0.0
1486,2015,11,0,0,-2.0,0,29.0,6.0,Sunny,0.0,1.0
1487,2015,11,0,1,-1.5,0,72.0,0.0,Dome,0.0,1.0
1488,2015,11,0,1,-4.0,0,52.0,5.0,Sunny,0.0,1.0
1489,2015,11,0,0,-2.0,0,75.0,10.0,Sunny,0.0,1.0
1490,2015,11,0,0,0.0,0,32.0,7.0,Sunny,0.0,0.0
1491,2015,11,0,0,-6.5,0,48.0,10.0,Sunny,1.0,0.0
1492,2015,11,0,0,-3.0,0,78.0,4.0,Sunny,0.0,1.0
1493,2015,11,0,1,-14.0,0,48.0,3.0,Sunny,1.0,0.0
1494,2015,11,0,1,-7.0,0,28.0,5.0,Sunny,1.0,0.0
1495,2015,12,0,0,-1.0,0,68.0,11.0,Dome,0.0,1.0
1496,2015,12,0,1,-3.0,0,72.0,0.0,Dome,1.0,0.0
1497,2015,12,0,0,-8.0,0,35.0,10.0,Rain,1.0,0.0
1498,2015,12,0,0,-2.0,0,72.0,0.0,Dome,1.0,0.0
1499,2015,12,0,1,-9.5,0,45.0,6.0,Sunny,1.0,0.0
1500,2015,12,0,1,-2.5,0,21.0,0.0,Snow,0.0,1.0
1501,2015,12,0,1,-3.5,0,55.0,8.0,Sunny,1.0,0.0
1502,2015,12,0,1,-3.0,0,72.0,0.0,Dome,1.0,0.0
1503,2015,12,0,0,-5.0,0,75.0,6.0,Sunny,1.0,0.0
1504,2015,12,0,1,-4.5,0,34.0,5.0,Rain,1.0,0.0
1505,2015,12,0,1,-4.5,0,48.0,5.0,Sunny,1.0,0.0
1506,2015,12,0,0,-8.5,0,57.0,2.0,Sunny,0.0,1.0
1507,2015,12,0,1,-3.0,0,37.0,2.0,Sunny,1.0,0.0
1508,2015,12,0,0,-1.0,0,57.0,2.0,Sunny,0.0,1.0
1509,2015,12,0,1,-1.5,0,46.0,5.0,Sunny,0.0,1.0
1510,2015,12,0,0,-6.0,0,42.0,8.0,Sunny,1.0,0.0
1511,2015,13,0,0,-2.5,0,72.0,0.0,Dome,0.0,1.0
1512,2015,13,0,1,-3.0,0,49.0,4.0,Sunny,1.0,0.0
1513,2015,13,0,0,-6.5,0,46.0,4.0,Sunny,1.0,0.0
1514,2015,13,0,0,-7.5,0,46.0,5.0,Sunny,0.0,1.0
1515,2015,13,0,1,-3.5,0,78.0,14.0,Sunny,1.0,0.0
1516,2015,13,0,0,-2.5,0,36.0,3.0,Sunny,0.0,1.0
1517,2015,13,0,0,-9.5,0,44.0,5.0,Sunny,1.0,0.0
1518,2015,13,0,0,-6.0,0,72.0,0.0,Dome,0.0,1.0
1519,2015,13,0,0,-2.5,0,52.0,5.0,Sunny,0.0,1.0
1520,2015,13,0,0,-3.0,0,60.0,3.0,Sunny,0.0,1.0
1521,2015,13,0,1,-9.5,0,35.0,2.0,Sunny,1.0,0.0
1522,2015,13,0,0,-6.0,0,71.0,7.0,Sunny,0.0,1.0
1523,2015,13,0,0,-3.5,0,72.0,0.0,Dome,0.0,1.0
1524,2015,13,0,1,0.0,0,78.0,11.0,Sunny,0.0,0.0
1525,2015,13,0,1,-3.0,0,56.0,4.0,Sunny,1.0,0.0
1526,2015,13,0,0,-2.0,0,44.0,2.0,Sunny,1.0,0.0
1527,2015,14,0,1,-10.0,0,72.0,0.0,Dome,1.0,0.0
1528,2015,14,0,0,-10.5,0,66.0,3.0,Sunny,0.0,1.0
1529,2015,14,0,1,-8.5,0,70.0,6.0,Sunny,1.0,0.0
1530,2015,14,0,0,-4.0,0,58.0,11.0,Sunny,1.0,0.0
1531,2015,14,0,0,-1.0,0,65.0,6.0,Sunny,1.0,0.0
1532,2015,14,0,1,-2.5,0,62.0,8.0,Sunny,1.0,0.0
1533,2015,14,0,0,-6.0,0,39.0,2.0,Sunny,1.0,0.0
1534,2015,14,0,1,-6.5,0,52.0,9.0,Rain,1.0,0.0
1535,2015,14,0,0,-5.0,0,52.0,3.0,Sunny,0.0,1.0
1536,2015,14,0,1,-1.0,0,77.0,8.0,Sunny,1.0,0.0
1537,2015,14,0,1,-12.0,0,60.0,11.0,Rain,1.0,0.0
1538,2015,14,0,1,-8.0,0,65.0,4.0,Sunny,1.0,0.0
1539,2015,14,0,1,-1.0,0,69.0,1.0,Sunny,1.0,0.0
1540,2015,14,0,1,-3.0,0,72.0,0.0,Dome,0.0,1.0
1541,2015,14,0,0,-6.0,0,80.0,12.0,Sunny,1.0,0.0
1542,2015,14,0,0,-2.0,0,75.0,5.0,Sunny,0.0,1.0
1543,2015,15,0,1,-1.0,0,72.0,0.0,Dome,1.0,0.0
1544,2015,15,0,0,-3.5,0,50.0,7.0,Dome,0.0,1.0
1545,2015,15,0,0,-6.5,0,43.0,3.0,Sunny,0.0,1.0
1546,2015,15,0,0,-2.0,0,72.0,0.0,Dome,1.0,0.0
1547,2015,15,0,0,-2.0,0,68.0,7.0,Sunny,1.0,0.0
1548,2015,15,0,1,-4.0,0,36.0,3.0,Sunny,1.0,0.0
1549,2015,15,0,1,-14.5,0,39.0,5.0,Sunny,1.0,0.0
1550,2015,15,0,0,-5.0,0,41.0,4.0,Sunny,0.0,1.0
1551,2015,15,0,0,-4.0,0,51.0,10.0,Sunny,0.0,1.0
1552,2015,15,0,0,-4.0,0,34.0,3.0,Sunny,0.0,1.0
1553,2015,15,0,1,-7.5,0,36.0,3.0,Sunny,1.0,0.0
1554,2015,15,0,1,-1.0,0,60.0,6.0,Sunny,1.0,0.0
1555,2015,15,0,0,-6.5,0,52.0,5.0,Sunny,0.0,1.0
1556,2015,15,0,1,-14.5,0,44.0,8.0,Sunny,1.0,0.0
1557,2015,15,0,1,-2.0,0,45.0,3.0,Sunny,0.0,1.0
1558,2015,15,0,0,-2.5,0,72.0,0.0,Dome,1.0,0.0
1559,2015,16,0,1,-4.0,0,46.0,8.0,Sunny,1.0,0.0
1560,2015,16,0,0,-3.5,0,50.0,5.0,Sunny,1.0,0.0
1561,2015,16,0,1,-6.0,0,72.0,0.0,Dome,1.0,0.0
1562,2015,16,0,1,-7.0,0,72.0,0.0,Dome,0.0,1.0
1563,2015,16,0,1,-11.5,0,63.0,6.0,Sunny,0.0,1.0
1564,2015,16,0,1,-6.5,0,37.0,5.0,Sunny,1.0,0.0
1565,2015,16,0,1,-9.0,0,72.0,0.0,Dome,1.0,0.0
1566,2015,16,0,1,-11.5,0,34.0,12.0,Sunny,1.0,0.0
1567,2015,16,0,0,-2.5,0,81.0,13.0,Sunny,1.0,0.0
1568,2015,16,0,1,-7.0,0,12.0,5.0,Sunny,1.0,0.0
1569,2015,16,0,1,-2.5,0,72.0,0.0,Dome,1.0,0.0
1570,2015,16,0,1,-2.5,0,56.0,7.0,Sunny,0.0,1.0
1571,2015,16,0,0,-11.0,0,37.0,2.0,Rain,1.0,0.0
1572,2015,16,0,0,-3.0,0,83.0,11.0,Sunny,1.0,0.0
1573,2015,16,0,0,-3.5,0,72.0,10.0,Sunny,0.0,1.0
1574,2015,16,0,1,-4.0,0,16.0,0.0,Sunny,1.0,0.0
1575,2015,17,0,0,-6.0,0,72.0,0.0,Dome,1.0,0.0
1576,2015,17,0,0,-6.0,0,72.0,0.0,Dome,1.0,0.0
1577,2015,17,0,1,-3.0,0,30.0,10.0,Sunny,0.0,1.0
1578,2015,17,0,1,-10.0,0,48.0,5.0,Sunny,1.0,0.0
1579,2015,17,0,0,-2.5,0,30.0,10.0,Sunny,0.0,1.0
1580,2015,17,0,1,-9.5,0,33.0,5.0,Sunny,1.0,0.0
1581,2015,17,0,0,-13.0,0,34.0,12.0,Sunny,0.0,1.0
1582,2015,17,0,0,-3.0,0,54.0,4.0,Dome,1.0,0.0
1583,2015,17,0,1,-10.0,0,44.0,0.0,Sunny,1.0,0.0
1584,2015,17,0,0,-3.0,0,23.0,5.0,Sunny,1.0,0.0
1585,2015,17,0,1,-6.0,0,56.0,4.0,Sunny,1.0,0.0
1586,2015,17,0,1,-4.0,0,72.0,0.0,Dome,1.0,0.0
1587,2015,17,0,1,-6.5,0,32.0,7.0,Sunny,1.0,0.0
1588,2015,17,0,1,-10.0,0,78.0,4.0,Sunny,0.0,1.0
1589,2015,17,0,0,-3.5,0,44.0,10.0,Sunny,1.0,0.0
1590,2015,17,0,1,-3.0,0,57.0,0.0,Sunny,0.0,1.0
1591,2015,18,1,0,-3.0,0,51.0,5.0,Sunny,0.0,1.0
1592,2015,18,1,0,-3.0,0,72.0,0.0,Dome,0.0,1.0
1593,2015,18,1,0,-4.5,0,-6.0,12.0,Sunny,0.0,1.0
1594,2015,18,1,0,-1.0,0,61.0,14.0,Sunny,1.0,0.0
1595,2015,19,1,1,-7.0,0,72.0,0.0,Dome,1.0,0.0
1596,2015,19,1,1,-4.5,0,38.0,6.0,Sunny,1.0,0.0
1597,2015,19,1,1,-2.5,0,43.0,7.0,Sunny,1.0,0.0
1598,2015,19,1,1,-7.5,0,43.0,9.0,Sunny,1.0,0.0
1599,2015,20,1,1,-3.0,0,39.0,4.0,Sunny,1.0,0.0
1600,2015,20,1,1,-3.0,0,46.0,6.0,Sunny,0.0,1.0
1601,2015,21,1,1,-4.5,1,76.0,16.0,Sunny,0.0,1.0
1602,2016,1,0,1,-3.0,0,82.0,2.0,Sunny,0.0,1.0
1603,2016,1,0,0,-8.5,0,72.0,0.0,Dome,1.0,0.0
1604,2016,1,0,0,-2.5,0,72.0,0.0,Dome,1.0,0.0
1605,2016,1,0,1,-3.0,0,82.0,7.0,Sunny,1.0,0.0
1606,2016,1,0,0,-1.0,0,72.0,0.0,Dome,0.0,1.0
1607,2016,1,0,1,-5.5,0,87.0,2.0,Sunny,1.0,0.0
1608,2016,1,0,0,-2.5,0,72.0,0.0,Dome,1.0,0.0
1609,2016,1,0,0,-3.5,0,91.0,1.0,Sunny,0.0,1.0
1610,2016,1,0,1,-6.5,0,73.0,7.0,Sunny,1.0,0.0
1611,2016,1,0,0,-3.0,0,72.0,0.0,Dome,1.0,0.0
1612,2016,1,0,0,-1.0,0,80.0,9.0,Sunny,0.0,1.0
1613,2016,1,0,1,-3.5,0,83.0,9.0,Sunny,1.0,0.0
1614,2016,1,0,1,-10.5,0,64.0,2.0,Sunny,1.0,0.0
1615,2016,1,0,0,-2.5,0,77.0,3.0,Sunny,0.0,1.0
1616,2016,1,0,1,-2.5,0,66.0,17.0,Sunny,0.0,1.0
1617,2016,1,0,0,-2.5,0,76.0,3.0,Sunny,0.0,1.0
1618,2016,2,0,0,0.0,0,54.0,2.0,Sunny,0.0,0.0
1619,2016,2,0,1,-7.0,0,72.0,0.0,Dome,1.0,0.0
1620,2016,2,0,1,-12.5,0,85.0,3.0,Sunny,1.0,0.0
1621,2016,2,0,0,-4.5,0,75.0,5.0,Sunny,0.0,1.0
1622,2016,2,0,1,-6.0,0,86.0,1.0,Sunny,1.0,0.0
1623,2016,2,0,0,-6.0,0,72.0,0.0,Dome,1.0,0.0
1624,2016,2,0,1,-1.0,0,89.0,2.0,Sunny,1.0,0.0
1625,2016,2,0,1,-5.5,0,85.0,4.0,Sunny,0.0,1.0
1626,2016,2,0,1,-5.5,0,78.0,6.0,Sunny,1.0,0.0
1627,2016,2,0,1,-4.0,0,79.0,5.0,Sunny,1.0,0.0
1628,2016,2,0,0,-4.0,0,83.0,3.0,Sunny,1.0,0.0
1629,2016,2,0,1,-3.0,0,71.0,3.0,Sunny,1.0,0.0
1630,2016,2,0,1,-3.0,0,78.0,5.0,Sunny,1.0,0.0
1631,2016,2,0,0,-3.0,0,84.0,5.0,Sunny,1.0,0.0
1632,2016,2,0,1,-2.0,0,72.0,0.0,Dome,0.0,1.0
1633,2016,2,0,0,-3.0,0,80.0,2.0,Sunny,1.0,0.0
1634,2016,3,0,1,-1.0,0,68.0,3.0,Sunny,1.0,0.0
1635,2016,3,0,1,-5.0,0,62.0,1.0,Sunny,0.0,1.0
1636,2016,3,0,0,-6.5,0,84.0,2.0,Sunny,1.0,0.0
1637,2016,3,0,0,-3.5,0,82.0,0.0,Sunny,1.0,0.0
1638,2016,3,0,1,-6.5,0,72.0,0.0,Dome,1.0,0.0
1639,2016,3,0,1,-6.5,0,72.0,10.0,Sunny,1.0,0.0
1640,2016,3,0,1,-1.5,0,72.0,0.0,Dome,1.0,0.0
1641,2016,3,0,0,-2.0,0,87.0,4.0,Sunny,0.0,1.0
1642,2016,3,0,1,-3.0,0,65.0,6.0,Sunny,1.0,0.0
1643,2016,3,0,1,-10.0,0,85.0,7.0,Sunny,1.0,0.0
1644,2016,3,0,0,-3.5,0,67.0,4.0,Sunny,1.0,0.0
1645,2016,3,0,1,-4.0,0,71.0,1.0,Sunny,0.0,1.0
1646,2016,3,0,1,-10.5,0,69.0,2.0,Sunny,1.0,0.0
1647,2016,3,0,0,-3.5,0,89.0,3.0,Sunny,1.0,0.0
1648,2016,3,0,0,-1.5,0,89.0,3.0,Sunny,0.0,1.0
1649,2016,3,0,0,-3.0,0,72.0,0.0,Dome,1.0,0.0
1650,2016,4,0,1,-7.5,0,59.0,0.0,Sunny,1.0,0.0
1651,2016,4,0,0,-10.0,0,72.0,0.0,Dome,1.0,0.0
1652,2016,4,0,1,-3.0,0,72.0,0.0,Dome,0.0,1.0
1653,2016,4,0,0,-3.5,0,67.0,0.0,Sunny,1.0,0.0
1654,2016,4,0,1,-3.0,0,64.0,2.0,Sunny,0.0,1.0
1655,2016,4,0,1,-3.5,0,82.0,4.0,Sunny,1.0,0.0
1656,2016,4,0,1,-1.0,1,58.0,6.0,Sunny,0.0,1.0
1657,2016,4,0,0,-3.5,0,56.0,2.0,Sunny,1.0,0.0
1658,2016,4,0,0,-1.0,0,61.0,0.0,Sunny,0.0,1.0
1659,2016,4,0,1,-3.5,0,60.0,0.0,Rain,1.0,0.0
1660,2016,4,0,0,-3.5,0,73.0,6.0,Sunny,1.0,0.0
1661,2016,4,0,0,-1.0,0,68.0,8.0,Sunny,0.0,1.0
1662,2016,4,0,0,-3.0,0,89.0,4.0,Rain,0.0,1.0
1663,2016,4,0,1,-7.5,0,70.0,1.0,Sunny,1.0,0.0
1664,2016,4,0,1,-3.5,0,72.0,0.0,Dome,1.0,0.0
1665,2016,5,0,0,-3.5,0,72.0,7.0,Sunny,0.0,1.0
1666,2016,5,0,0,-4.0,0,61.0,12.0,Sunny,1.0,0.0
1667,2016,5,0,0,-10.0,0,57.0,9.0,Sunny,0.0,1.0
1668,2016,5,0,1,-2.5,0,72.0,0.0,Dome,0.0,1.0
1669,2016,5,0,0,-3.5,0,73.0,1.0,Sunny,1.0,0.0
1670,2016,5,0,1,-3.5,0,72.0,0.0,Dome,0.0,1.0
1671,2016,5,0,1,-7.0,0,48.0,2.0,Sunny,1.0,0.0
1672,2016,5,0,1,-4.0,0,72.0,0.0,Dome,1.0,0.0
1673,2016,5,0,0,-2.5,0,87.0,5.0,Sunny,0.0,1.0
1674,2016,5,0,0,-2.5,0,87.0,12.0,Sunny,1.0,0.0
1675,2016,5,0,1,-6.0,0,72.0,0.0,Dome,1.0,0.0
1676,2016,5,0,1,-3.5,0,78.0,4.0,Sunny,1.0,0.0
1677,2016,5,0,1,-10.0,0,57.0,6.0,Sunny,1.0,0.0
1678,2016,5,0,0,-6.0,0,57.0,2.0,Sunny,1.0,0.0
1679,2016,6,0,1,-3.0,0,69.0,6.0,Sunny,0.0,1.0
1680,2016,6,0,1,-7.5,0,72.0,9.0,Sunny,1.0,0.0
1681,2016,6,0,0,-2.5,0,67.0,3.0,Sunny,1.0,0.0
1682,2016,6,0,1,-2.5,0,72.0,0.0,Dome,1.0,0.0
1683,2016,6,0,0,-5.0,0,67.0,4.0,Sunny,1.0,0.0
1684,2016,6,0,1,-3.0,0,80.0,6.0,Sunny,1.0,0.0
1685,2016,6,0,1,-7.5,0,82.0,11.0,Sunny,0.0,1.0
1686,2016,6,0,1,-7.5,0,66.0,7.0,Sunny,1.0,0.0
1687,2016,6,0,1,-2.5,0,72.0,0.0,Dome,0.0,1.0
1688,2016,6,0,1,-3.5,0,66.0,6.0,Sunny,1.0,0.0
1689,2016,6,0,0,-1.0,0,61.0,5.0,Rain,0.0,1.0
1690,2016,6,0,1,-7.0,0,54.0,5.0,Sunny,1.0,0.0
1691,2016,6,0,1,-7.5,0,79.0,7.0,Sunny,1.0,0.0
1692,2016,6,0,1,-3.0,0,69.0,5.0,Sunny,0.0,1.0
1693,2016,6,0,1,-7.0,0,72.0,0.0,Dome,1.0,0.0
1694,2016,7,0,1,-7.5,0,47.0,3.0,Sunny,1.0,0.0
1695,2016,7,0,0,-2.5,0,72.0,0.0,Dome,1.0,0.0
1696,2016,7,0,0,-4.5,0,72.0,0.0,Dome,1.0,0.0
1697,2016,7,0,1,-11.0,0,66.0,6.0,Sunny,1.0,0.0
1698,2016,7,0,1,-1.0,0,72.0,0.0,Dome,0.0,1.0
1699,2016,7,0,0,-2.0,0,72.0,5.0,Sunny,1.0,0.0
1700,2016,7,0,1,-7.0,0,69.0,6.0,Sunny,1.0,0.0
1701,2016,7,0,0,-2.5,1,54.0,10.0,Sunny,0.0,1.0
1702,2016,7,0,1,-2.5,0,80.0,10.0,Sunny,0.0,1.0
1703,2016,7,0,1,-2.5,0,58.0,11.0,Sunny,1.0,0.0
1704,2016,7,0,1,-3.0,0,61.0,10.0,Sunny,0.0,1.0
1705,2016,7,0,0,-7.5,0,63.0,6.0,Sunny,0.0,1.0
1706,2016,7,0,0,-1.0,0,69.0,2.0,Sunny,1.0,0.0
1707,2016,7,0,0,-4.0,0,71.0,5.0,Sunny,1.0,0.0
1708,2016,7,0,1,-8.5,0,66.0,2.0,Sunny,1.0,0.0
1709,2016,8,0,1,-3.0,0,66.0,4.0,Sunny,1.0,0.0
1710,2016,8,0,1,-3.0,0,72.0,0.0,Dome,1.0,0.0
1711,2016,8,0,0,-5.5,0,50.0,2.0,Rain,0.0,1.0
1712,2016,8,0,1,-2.5,0,80.0,4.0,Sunny,1.0,0.0
1713,2016,8,0,0,-3.0,1,52.0,3.0,Sunny,1.0,0.0
1714,2016,8,0,0,-2.5,0,54.0,9.0,Sunny,0.0,1.0
1715,2016,8,0,1,-5.0,0,72.0,0.0,Dome,1.0,0.0
1716,2016,8,0,1,-3.5,0,75.0,3.0,Sunny,1.0,0.0
1717,2016,8,0,1,-1.0,0,80.0,3.0,Sunny,1.0,0.0
1718,2016,8,0,0,-3.0,0,72.0,0.0,Dome,0.0,1.0
1719,2016,8,0,1,-1.0,0,72.0,0.0,Dome,0.0,1.0
1720,2016,8,0,0,-1.0,0,84.0,10.0,Sunny,1.0,0.0
1721,2016,8,0,1,-4.5,0,57.0,3.0,Rain,0.0,1.0
1722,2016,9,0,0,-4.5,0,75.0,2.0,Sunny,0.0,1.0
1723,2016,9,0,1,-3.5,0,63.0,10.0,Sunny,0.0,1.0
1724,2016,9,0,0,-7.0,0,56.0,2.0,Sunny,0.0,1.0
1725,2016,9,0,0,-7.5,0,67.0,5.0,Sunny,1.0,0.0
1726,2016,9,0,1,-7.0,0,60.0,6.0,Sunny,1.0,0.0
1727,2016,9,0,0,-3.0,0,72.0,3.0,Sunny,0.0,1.0
1728,2016,9,0,1,-3.5,0,79.0,11.0,Sunny,1.0,0.0
1729,2016,9,0,0,-4.5,0,72.0,0.0,Dome,1.0,0.0
1730,2016,9,0,1,-3.0,0,57.0,8.0,Sunny,1.0,0.0
1731,2016,9,0,1,-1.0,0,67.0,3.0,Sunny,1.0,0.0
1732,2016,9,0,1,-3.5,0,74.0,3.0,Sunny,1.0,0.0
1733,2016,9,0,0,-5.0,0,68.0,1.0,Sunny,0.0,1.0
1734,2016,9,0,1,-5.5,0,60.0,0.0,Sunny,1.0,0.0
1735,2016,10,0,1,-7.5,0,52.0,1.0,Sunny,1.0,0.0
1736,2016,10,0,1,-14.0,0,72.0,0.0,Dome,1.0,0.0
1737,2016,10,0,0,-3.0,0,48.0,4.0,Sunny,1.0,0.0
1738,2016,10,0,0,-3.0,0,71.0,6.0,Sunny,1.0,0.0
1739,2016,10,0,0,-7.5,0,45.0,2.0,Sunny,1.0,0.0
1740,2016,10,0,0,-3.0,0,72.0,0.0,Dome,1.0,0.0
1741,2016,10,0,0,-1.0,0,55.0,4.0,Sunny,0.0,1.0
1742,2016,10,0,1,-1.5,0,54.0,6.0,Sunny,1.0,0.0
1743,2016,10,0,0,-3.0,0,54.0,2.0,Sunny,1.0,0.0
1744,2016,10,0,0,-4.5,0,84.0,3.0,Sunny,1.0,0.0
1745,2016,10,0,1,-2.5,0,77.0,2.0,Sunny,0.0,1.0
1746,2016,10,0,1,-3.0,0,55.0,0.0,Sunny,0.0,1.0
1747,2016,10,0,1,-2.5,0,55.0,4.0,Sunny,1.0,0.0
1748,2016,10,0,1,0.0,0,54.0,1.0,Sunny,0.0,0.0
1749,2016,11,0,1,-3.5,0,57.0,2.0,Sunny,1.0,0.0
1750,2016,11,0,0,-2.5,0,37.0,7.0,Sunny,1.0,0.0
1751,2016,11,0,0,-8.5,0,35.0,16.0,Sunny,0.0,1.0
